"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
355,355.066,5.9177666667,1750164912.712,0,0,0,5,0.41,2.05
356,356.066,5.9344333333,1750164913.714,0,0,0,5,0.37,1.85
357,357.067,5.9511166667,1750164914.713,0,0,0,5,0.37,1.85
358,358.066,5.9677666667,1750164915.714,0,0,0,5,0.43,2.15
359,359.066,5.9844333333,1750164916.733,0,0,0,5,0.41,2.05
360,360.066,6.0011,1750164917.712,0,0,0,5,0.37,1.85
361,361.066,6.0177666667,1750164918.717,0,0,0,5,0.37,1.85
362,362.067,6.03445,1750164919.716,0,0,0,5,0.45,2.25
363,363.066,6.0511,1750164920.712,0,0,0,5,0.45,2.25
364,364.066,6.0677666667,1750164921.715,0,0,0,5,0.45,2.25
365,365.066,6.0844333333,1750164922.712,0,0,0,5,0.45,2.25
366,366.066,6.1011,1750164923.717,0,0,0,5,0.42,2.1
367,367.066,6.1177666667,1750164924.714,0,0,0,5,0.37,1.85
368,368.066,6.1344333333,1750164925.711,0,0,0,5,0.37,1.85
369,369.066,6.1511,1750164926.718,0,0,0,5,0.37,1.85
370,370.067,6.1677833333,1750164927.716,0,0,0,5,0.37,1.85
371,371.067,6.18445,1750164928.732,0,0,0,5,0.38,1.9
372,372.067,6.2011166667,1750164929.713,0,0,0,5,0.37,1.85
373,373.067,6.2177833333,1750164930.713,0,0,0,5,0.37,1.85
374,374.066,6.2344333333,1750164931.717,0,0,0,5,0.37,1.85
375,375.066,6.2511,1750164932.716,0,0,0,5,0.37,1.85
376,376.066,6.2677666667,1750164933.712,0,0,0,5,0.37,1.85
377,377.066,6.2844333333,1750164934.716,0,0,0,5,0.37,1.85
378,378.066,6.3011,1750164935.712,0,0,0,5,0.37,1.85
379,379.066,6.3177666667,1750164936.715,0,0,0,5,0.37,1.85
380,380.066,6.3344333333,1750164937.712,0,0,0,5,0.37,1.85
