,event_type,start_time,duration,end_time
175,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 01:30:39+01:00,5727,2024-12-12 01:30:45+01:00
176,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 01:45:45+01:00,10694,2024-12-12 01:45:56+01:00
177,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 01:50:56+01:00,10584,2024-12-12 01:51:06+01:00
178,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 01:56:06+01:00,10664,2024-12-12 01:56:17+01:00
179,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:01:17+01:00,10596,2024-12-12 02:01:28+01:00
180,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:06:28+01:00,10676,2024-12-12 02:06:38+01:00
181,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:11:38+01:00,10747,2024-12-12 02:11:49+01:00
182,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:16:49+01:00,10670,2024-12-12 02:17:00+01:00
183,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:22:00+01:00,10742,2024-12-12 02:22:11+01:00
184,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:27:11+01:00,10647,2024-12-12 02:27:21+01:00
185,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:32:21+01:00,10702,2024-12-12 02:32:32+01:00
186,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:37:32+01:00,10698,2024-12-12 02:37:43+01:00
187,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:42:43+01:00,10733,2024-12-12 02:42:54+01:00
188,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:47:54+01:00,10675,2024-12-12 02:48:04+01:00
189,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:53:04+01:00,10585,2024-12-12 02:53:15+01:00
190,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 02:58:15+01:00,10691,2024-12-12 02:58:26+01:00
191,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 03:03:26+01:00,10733,2024-12-12 03:03:37+01:00
192,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 03:08:37+01:00,10740,2024-12-12 03:08:47+01:00
193,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 03:13:47+01:00,10736,2024-12-12 03:13:58+01:00
194,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 03:18:58+01:00,10639,2024-12-12 03:19:09+01:00
195,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 03:24:09+01:00,10772,2024-12-12 03:24:20+01:00
196,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 03:29:20+01:00,10656,2024-12-12 03:29:30+01:00
197,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 03:34:30+01:00,10684,2024-12-12 03:34:41+01:00
198,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 03:39:41+01:00,10606,2024-12-12 03:39:52+01:00
199,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 03:44:52+01:00,10578,2024-12-12 03:45:02+01:00
200,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 03:50:02+01:00,10771,2024-12-12 03:50:13+01:00
201,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 03:55:13+01:00,10573,2024-12-12 03:55:24+01:00
202,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 04:00:24+01:00,10669,2024-12-12 04:00:35+01:00
203,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 04:05:35+01:00,10645,2024-12-12 04:05:45+01:00
204,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 04:10:45+01:00,10632,2024-12-12 04:10:56+01:00
205,PuppeteerEC/tests/puppeteer_actions/action7.js,2024-12-12 04:15:56+01:00,10893,2024-12-12 04:16:07+01:00
