"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
206,206.098,3.4349666667,1750247129.641,0,0,0,5,0.37,1.85
207,207.098,3.4516333333,1750247130.641,0,0,0,5,0.37,1.85
208,208.099,3.4683166667,1750247131.643,0,0,0,5,0.37,1.85
209,209.098,3.4849666667,1750247132.661,0,0,0,5,0.37,1.85
210,210.098,3.5016333333,1750247133.642,0,0,0,5,0.37,1.85
211,211.098,3.5183,1750247134.64,0,0,0,5,0.37,1.85
212,212.098,3.5349666667,1750247135.639,0,0,0,5,0.37,1.85
213,213.098,3.5516333333,1750247136.639,0,0,0,5,0.37,1.85
214,214.099,3.5683166667,1750247137.641,0,0,0,4.99,0.37,1.85
215,215.099,3.5849833333,1750247138.639,0,0,0,5,0.37,1.85
216,216.098,3.6016333333,1750247139.639,0,0,0,5,0.37,1.85
217,217.098,3.6183,1750247140.642,0,0,0,5,0.37,1.85
218,218.099,3.6349833333,1750247141.644,0,0,0,5,0.37,1.85
219,219.098,3.6516333333,1750247142.643,0,0,0,5,0.37,1.85
220,220.098,3.6683,1750247143.642,0,0,0,5,0.37,1.85
221,221.099,3.6849833333,1750247144.661,0,0,0,5,0.37,1.85
222,222.098,3.7016333333,1750247145.642,0,0,0,5,0.37,1.85
223,223.098,3.7183,1750247146.642,0,0,0,5,0.37,1.85
224,224.098,3.7349666667,1750247147.642,0,0,0,5,0.37,1.85
225,225.099,3.75165,1750247148.639,0,0,0,5,0.37,1.85
226,226.098,3.7683,1750247149.642,0,0,0,5,0.37,1.85
227,227.098,3.7849666667,1750247150.639,0,0,0,5,0.37,1.85
228,228.098,3.8016333333,1750247151.64,0,0,0,5,0.37,1.85
229,229.099,3.8183166667,1750247152.643,0,0,0,4.99,0.37,1.85
230,230.098,3.8349666667,1750247153.64,0,0,0,5,0.37,1.85
231,231.098,3.8516333333,1750247154.642,0,0,0,5,0.37,1.85
232,232.099,3.8683166667,1750247155.643,0,0,0,5,0.38,1.9
233,233.098,3.8849666667,1750247156.659,0,0,0,5,0.37,1.85
234,234.099,3.90165,1750247157.644,0,0,0,5,0.37,1.85
235,235.099,3.9183166667,1750247158.64,0,0,0,5,0.37,1.85
236,236.099,3.9349833333,1750247159.641,0,0,0,5,0.37,1.85
237,237.098,3.9516333333,1750247160.644,0,0,0,5,0.37,1.85
238,238.098,3.9683,1750247161.639,0,0,0,5,0.37,1.85
239,239.099,3.9849833333,1750247162.64,0,0,0,5,0.37,1.85
240,240.098,4.0016333333,1750247163.642,0,0,0,5,0.37,1.85
241,241.098,4.0183,1750247164.642,0,0,0,5,0.37,1.85
242,242.099,4.0349833333,1750247165.639,0,0,0,5,0.37,1.85
243,243.098,4.0516333333,1750247166.639,0,0,0,5,0.37,1.85
244,244.098,4.0683,1750247167.666,0,0,0,5,0.37,1.85
245,245.098,4.0849666667,1750247168.642,0,0,0,5,0.37,1.85
246,246.099,4.10165,1750247169.644,0,0,0,5,0.37,1.85
247,247.098,4.1183,1750247170.639,0,0,0,5,0.37,1.85
248,248.098,4.1349666667,1750247171.645,0,0,0,5,0.37,1.85
249,249.098,4.1516333333,1750247172.641,0,0,0,5,0.37,1.85
250,250.098,4.1683,1750247173.641,0,0,0,5,0.37,1.85
251,251.099,4.1849833333,1750247174.641,0,0,0,5,0.37,1.85
252,252.098,4.2016333333,1750247175.641,0,0,0,5,0.37,1.85
253,253.099,4.2183166667,1750247176.641,0,0,0,5,0.37,1.85
254,254.099,4.2349833333,1750247177.647,0,0,0,5,0.37,1.85
255,255.098,4.2516333333,1750247178.643,0,0,0,5,0.37,1.85
256,256.098,4.2683,1750247179.662,0,0,0,5,0.37,1.85
257,257.098,4.2849666667,1750247180.645,0,0,0,5,0.37,1.85
258,258.098,4.3016333333,1750247181.639,0,0,0,5,0.37,1.85
259,259.098,4.3183,1750247182.64,0,0,0,5,0.37,1.85
260,260.098,4.3349666667,1750247183.641,0,0,0,5,0.37,1.85
261,261.098,4.3516333333,1750247184.643,0,0,0,4.99,0.37,1.85
262,262.098,4.3683,1750247185.639,0,0,0,5,0.37,1.85
263,263.098,4.3849666667,1750247186.641,0,0,0,5,0.37,1.85
264,264.099,4.40165,1750247187.64,0,0,0,5,0.37,1.85
265,265.099,4.4183166667,1750247188.643,0,0,0,5,0.37,1.85
266,266.098,4.4349666667,1750247189.639,0,0,0,5,0.37,1.85
267,267.098,4.4516333333,1750247190.645,0,0,0,5,0.37,1.85
268,268.098,4.4683,1750247191.662,0,0,0,5,0.37,1.85
269,269.098,4.4849666667,1750247192.643,0,0,0,5,0.37,1.85
270,270.098,4.5016333333,1750247193.643,0,0,0,5,0.37,1.85
271,271.099,4.5183166667,1750247194.644,0,0,0,5,0.37,1.85
272,272.098,4.5349666667,1750247195.644,0,0,0,5,0.37,1.85
273,273.099,4.55165,1750247196.642,0,0,0,5,0.37,1.85
274,274.099,4.5683166667,1750247197.642,0,0,0,5,0.37,1.85
275,275.099,4.5849833333,1750247198.641,0,0,0,5,0.37,1.85
276,276.098,4.6016333333,1750247199.643,0,0,0,5,0.37,1.85
277,277.098,4.6183,1750247200.643,0,0,0,4.99,0.37,1.85
278,278.098,4.6349666667,1750247201.639,0,0,0,4.99,0.37,1.85
279,279.098,4.6516333333,1750247202.664,0,0,0,4.99,0.37,1.85
280,280.098,4.6683,1750247203.64,0,0,0,5,0.37,1.85
281,281.099,4.6849833333,1750247204.639,0,0,0,5,0.37,1.85
282,282.098,4.7016333333,1750247205.643,0,0,0,5,0.37,1.85
283,283.098,4.7183,1750247206.641,0,0,0,5,0.37,1.85
284,284.098,4.7349666667,1750247207.641,0,0,0,5,0.37,1.85
285,285.099,4.75165,1750247208.643,0,0,0,5,0.37,1.85
286,286.098,4.7683,1750247209.643,0,0,0,5,0.37,1.85
287,287.099,4.7849833333,1750247210.64,0,0,0,5,0.37,1.85
288,288.098,4.8016333333,1750247211.639,0,0,0,5,0.37,1.85
289,289.098,4.8183,1750247212.64,0,0,0,5,0.37,1.85
290,290.098,4.8349666667,1750247213.64,0,0,0,5,0.37,1.85
291,291.099,4.85165,1750247214.666,0,0,0,5,0.37,1.85
292,292.099,4.8683166667,1750247215.645,0,0,0,5,0.37,1.85
293,293.098,4.8849666667,1750247216.639,0,0,0,5,0.37,1.85
294,294.098,4.9016333333,1750247217.643,0,0,0,5,0.37,1.85
295,295.098,4.9183,1750247218.642,0,0,0,5,0.37,1.85
296,296.098,4.9349666667,1750247219.638,0,0,0,5,0.37,1.85
297,297.099,4.95165,1750247220.639,0,0,0,5,0.37,1.85
298,298.099,4.9683166667,1750247221.643,0,0,0,5,0.37,1.85
299,299.099,4.9849833333,1750247222.64,0,0,0,5,0.37,1.85
300,300.098,5.0016333333,1750247223.644,0,0,0,5,0.37,1.85
301,301.098,5.0183,1750247224.643,0,0,0,5,0.37,1.85
302,302.098,5.0349666667,1750247225.649,0,0,0,5,0.37,1.85
303,303.098,5.0516333333,1750247226.638,0,0,0,5,0.41,1.85
304,304.098,5.0683,1750247227.639,0,0,0,5,0.37,1.85
305,305.098,5.0849666667,1750247228.645,0,0,0,5,0.37,1.85
306,306.098,5.1016333333,1750247229.639,0,0,0,5,0.37,1.85
307,307.099,5.1183166667,1750247230.639,0,0,0,5,0.37,1.85
308,308.098,5.1349666667,1750247231.641,0,0,0,5,0.37,1.85
309,309.098,5.1516333333,1750247232.643,0,0,0,5,0.37,1.85
310,310.099,5.1683166667,1750247233.639,0,0,0,5,0.37,1.85
311,311.098,5.1849666667,1750247234.642,0,0,0,5,0.37,1.85
312,312.098,5.2016333333,1750247235.639,0,0,0,5,0.37,1.85
313,313.099,5.2183166667,1750247236.644,0,0,0,5,0.37,1.85
314,314.098,5.2349666667,1750247237.667,0,0,0,5,0.37,1.85
315,315.099,5.25165,1750247238.642,0,0,0,5,0.37,1.85
316,316.098,5.2683,1750247239.64,0,0,0,5,0.37,1.85
317,317.098,5.2849666667,1750247240.64,0,0,0,5,0.62,3.1
318,318.098,5.3016333333,1750247241.64,0,0,0,5,0.6,3
319,319.098,5.3183,1750247242.638,0,0,0,5,0.62,3.1
320,320.098,5.3349666667,1750247243.646,0,0,0,5,0.59,2.95
321,321.098,5.3516333333,1750247244.64,0,0,0,5,0.58,2.9
322,322.098,5.3683,1750247245.64,0,0,0,5,0.45,2.25
323,323.098,5.3849666667,1750247246.641,0,0,0,5,0.45,2.25
324,324.099,5.40165,1750247247.645,0,0,0,5,0.45,2.25
325,325.099,5.4183166667,1750247248.64,0,0,0,5,0.45,2.25
326,326.099,5.4349833333,1750247249.663,0,0,0,5,0.45,2.25
327,327.098,5.4516333333,1750247250.64,0,0,0,5,0.37,1.85
